"reaction_type","content_id","datetime","content_type","category","sentiment","score"
"scared","a58c963f-1bec-4eee-b66f-60062a9dd96e","2021-01-30 03:31:17","video","dogs","negative",15
"scared","8644e163-704a-4a99-a859-5e07fcfe3879","2021-03-13 16:51:16","photo","education","negative",15
"scared","8477eb49-08fd-44c3-a238-a13ee8cc5be8","2020-11-16 07:08:06","audio","food","negative",15
"scared","d288a4cb-6361-4d4b-925f-a0bf2e3350ec","2021-03-14 17:41:44","GIF","technology","negative",15
"scared","a3e93c2d-7fb4-4881-994d-ee20ad564924","2020-08-04 23:26:46","video","public speaking","negative",15
"scared","89cf06bc-e921-4cfd-bd16-d071757d90a2","2021-03-14 10:53:00","video","animals","negative",15
"scared","e8d62710-7e3a-4bef-b6da-edaaed70c401","2021-04-22 12:54:58","photo","healthy eating","negative",15
"scared","9a5951a5-a36f-404e-a746-f6023c160fc0","2020-09-02 16:14:48","GIF","science","negative",15
"scared","f08bdab2-b888-484e-8fd9-919e6ed86c12","2020-09-09 03:27:44","audio","education","negative",15
"scared","b18cb63f-4c8e-44ee-a47f-541e95191d11","2020-11-07 00:47:34","photo","public speaking","negative",15
"scared","03ed0e2b-bd63-4079-8910-62c187526ca0","2020-06-21 18:58:48","audio","healthy eating","negative",15
"scared","461cb0ce-0b43-4f13-a8bd-847fc6428c6c","2020-11-22 23:24:29","photo","fitness","negative",15
"scared","7f7d20ca-fedf-48e6-8364-dbb8adeb4223","2020-12-04 13:49:22","photo","animals","negative",15
"scared","a6cace19-96eb-40b3-b6fb-2a1a4e444dde","2020-07-14 23:56:53","photo","cooking","negative",15
"scared","f9e9544e-16b5-416f-9aec-80a723d1e64c","2020-09-04 20:54:34","video","culture","negative",15
"scared","c4cc899d-4c35-47fd-9710-8e2dea9782c9","2020-07-12 07:23:37","photo","science","negative",15
"scared","cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99","2020-11-06 02:44:40","photo","animals","negative",15
"scared","9c066976-30e0-405e-9973-5c4342271a70","2020-08-02 17:23:37","audio","tennis","negative",15
"scared","3c6354b3-7e8a-4d8c-bb80-33f17c17bd32","2021-06-03 12:56:19","audio","cooking","negative",15
"scared","c136ae25-d882-4e2c-b515-5727ad2626a5","2020-07-23 11:44:05","photo","soccer","negative",15
"scared","bea01dba-56f4-4d26-82a1-9b13fb382d89","2021-01-03 05:32:32","photo","dogs","negative",15
"scared","6547f69d-891d-4e1c-bd69-fc8735b8fca8","2020-08-25 15:32:37","video","science","negative",15
"scared","87958932-6baf-4339-b01b-6112d9b180ed","2021-06-15 11:11:32","audio","culture","negative",15
"scared","c82d3a99-3d11-407d-9648-9f9560f40d7f","2020-12-01 12:58:05","photo","travel","negative",15
"scared","d6d4ec49-4210-44de-9f90-c93dfbeed084","2021-01-11 22:17:55","video","tennis","negative",15
"scared","8838fd48-05c4-4b57-a192-35e9ff67f9b2","2020-12-28 21:58:51","video","soccer","negative",15
"scared","80d4bec9-6441-41a2-be74-0eec3e5317ef","2021-02-23 16:41:19","video","tennis","negative",15
"scared","eec5dae8-e4d0-4b15-80a9-ac55352cb5ca","2020-07-21 16:35:12","GIF","cooking","negative",15
"scared","9a25d0c6-1134-41d2-abc4-e893c41363bc","2020-12-03 08:44:04","video","science","negative",15
"scared","391a9aa4-c04a-431e-8366-712d92267c2b","2021-03-06 17:48:36","video","public speaking","negative",15
"scared","eec5dae8-e4d0-4b15-80a9-ac55352cb5ca","2020-11-28 15:02:06","GIF","cooking","negative",15
"scared","7df4b13f-c41a-4c81-88fb-213a6a96acc5","2021-01-31 04:35:11","audio","culture","negative",15
"scared","584211e8-3ca9-41a7-aeea-1d308bda53fd","2020-08-16 13:42:50","photo","studying","negative",15
"scared","78d0075f-895c-4a15-a35c-a921e2bb2cea","2021-06-02 06:53:55","photo","studying","negative",15
"scared","c5e2d733-94b9-4259-85e8-6fb7a95a1887","2020-08-26 13:16:50","audio","tennis","negative",15
"scared","b7983f99-c4c7-455b-a120-b144101449ad","2020-12-24 20:36:57","audio","dogs","negative",15
"scared","9108109e-c521-4528-9d90-4c804cbb866d","2020-10-09 23:19:31","audio","veganism","negative",15
"scared","c9b2829f-278c-4acd-a895-cf0bd337d36f","2021-03-04 07:44:04","video","fitness","negative",15
"scared","3724de8a-ec2f-4021-a3f1-605d551da9d0","2021-01-26 14:46:20","video","culture","negative",15
"scared","1f0ed2b8-8531-416f-b694-a40a63f378a0","2021-05-30 10:36:33","photo","animals","negative",15
"scared","19f998c4-270b-489d-bea6-ae161d301923","2021-05-02 15:36:31","GIF","travel","negative",15
"scared","eec5dae8-e4d0-4b15-80a9-ac55352cb5ca","2020-10-30 23:33:44","GIF","cooking","negative",15
"scared","0e2169f4-b881-42d0-b99c-034b32f83504","2020-10-21 02:41:01","GIF","food","negative",15
"scared","4426d1ae-cb98-45cf-8d1d-c176ef755293","2020-06-24 17:10:50","GIF","science","negative",15
"scared","1b7d1f70-21dd-483b-b395-e15f4c2368f1","2021-06-13 19:38:07","photo","animals","negative",15
"scared","8caec934-9519-47de-8dd4-b6d65e279661","2020-06-27 16:51:22","audio","public speaking","negative",15
"scared","5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","2021-04-26 12:56:21","video","studying","negative",15
"scared","38a50d44-5a3d-41c1-bf46-58638def9442","2020-11-01 22:10:58","video","fitness","negative",15
"scared","ebdf5d36-9ecc-44d7-b641-d33805709452","2021-06-07 15:42:14","audio","cooking","negative",15
"scared","b6c24086-becf-4615-801e-c3c298a8d4e2","2021-04-27 23:31:38","photo","travel","negative",15
"super love","909cbb46-9789-4e9d-9148-890e5c44a9e2","2020-08-19 15:38:40","audio","animals","positive",75
"super love","d347afb6-c092-4301-ba7d-4c59d10142cb","2021-04-07 05:24:04","photo","tennis","positive",75
"super love","990f1598-4dbb-403c-a5b2-48de2c30b1ca","2020-10-09 08:32:07","audio","food","positive",75
"super love","964173f3-7019-4758-9ab9-df71585aa965","2020-12-30 23:02:23","audio","veganism","positive",75
"super love","1a69604e-95a0-4b91-8051-f3730b7e009b","2021-03-29 10:52:27","video","fitness","positive",75
"super love","42afb980-6f27-40d3-962e-bff8eada090f","2020-06-29 05:00:00","GIF","culture","positive",75
"super love","f1038e6c-5292-4e20-a866-675e1637d6b5","2021-05-07 11:25:32","GIF","soccer","positive",75
"super love","f7b57d86-228b-4777-be51-dde8702f7b4c","2020-10-08 09:30:55","GIF","cooking","positive",75
"super love","41c97dd6-3f0d-4a6c-9083-2163e8e08e19","2021-05-06 05:50:10","video","public speaking","positive",75
"super love","88cbf75c-79f0-42cb-8733-af670f39d6e0","2021-02-24 13:10:32","audio","animals","positive",75
"super love","36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","2021-06-15 03:54:35","photo","food","positive",75
"super love","b38723f3-878c-4308-b173-14f03639d9b8","2020-10-28 22:15:19","video","travel","positive",75
"super love","56df8914-9d42-434d-9612-6bb518dd641e","2021-01-16 11:02:04","video","fitness","positive",75
"super love","18b4da8a-5f22-4dbe-b2af-c9013581cdd9","2020-07-12 14:13:22","GIF","studying","positive",75
"super love","0adb9a94-210a-4e84-bca1-13db9452ff0e","2021-04-22 09:20:50","video","healthy eating","positive",75
"super love","17e3a8c5-ecb6-445d-8b69-f8c202d08549","2020-08-11 02:02:52","audio","cooking","positive",75
"super love","3fc1f583-ce7e-4cfe-b891-d16976953fda","2020-11-03 17:58:15","GIF","science","positive",75
"super love","1429467d-e8a2-4292-bd46-921e8bd87b30","2021-03-26 12:45:46","video","public speaking","positive",75
"super love","5651450a-d330-46e6-bac9-c7c7e7defaf2","2021-02-12 23:09:27","photo","animals","positive",75
"super love","2019333d-2b9c-4a22-904c-d1f1aa9c68bb","2021-04-20 17:12:50","GIF","food","positive",75
"super love","4426d1ae-cb98-45cf-8d1d-c176ef755293","2021-03-23 17:26:12","GIF","science","positive",75
"super love","44eab5ca-b4a4-46c4-977d-197a78551861","2021-02-18 05:10:55","audio","technology","positive",75
"super love","4e4c9690-c013-4ee7-9e66-943d8cbd27b7","2020-10-18 01:23:13","GIF","culture","positive",75
"super love","d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0","2021-04-06 06:51:02","audio","technology","positive",75
"super love","a82b8250-08aa-47a5-97c4-19f30f236179","2020-11-06 10:51:13","audio","culture","positive",75
"super love","5651450a-d330-46e6-bac9-c7c7e7defaf2","2020-09-10 08:42:05","photo","animals","positive",75
"super love","b50871e0-183e-4a1d-884b-f20fb271041b","2020-07-08 02:25:24","photo","cooking","positive",75
"super love","46ebc5f2-bfe8-4ada-aed3-6265842bd1f3","2020-11-24 06:48:38","video","food","positive",75
"super love","8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5","2021-02-25 13:40:13","audio","technology","positive",75
"super love","efda0319-e547-484a-84b5-c5041a57502c","2020-12-10 13:05:04","photo","dogs","positive",75
"super love","3a106d1f-3942-49d4-9358-417f33d760c6","2020-07-19 10:14:54","photo","fitness","positive",75
"super love","02c9f76b-f9cc-48c5-aedf-73f37c637a71","2020-09-12 00:16:59","photo","veganism","positive",75
"super love","b4c71928-99f0-4f1e-bdff-3d99c16113ac","2021-04-07 07:57:06","video","travel","positive",75
"super love","96209724-37a8-475b-b80a-03e96a7c33b1","2020-09-21 00:55:13","GIF","fitness","positive",75
"super love","97522e57-d9ab-4bd6-97bf-c24d952602d2","2020-08-28 03:57:20","photo","studying","positive",75
"super love","64b9d086-2fd4-46d0-a19d-848572029de1","2021-02-12 10:13:37","audio","healthy eating","positive",75
"super love","af7971aa-5fd5-41d3-b6c3-583704a705a2","2021-04-19 13:37:35","video","healthy eating","positive",75
"super love","3dfdcf9c-aaa4-41ea-9a7c-b3ba09103467","2021-03-02 01:51:42","GIF","fitness","positive",75
"super love","9c542f56-b0ec-4df1-b95e-f56e1c467813","2020-08-08 04:37:59","audio","food","positive",75
"super love","bda0b065-7f8b-4d52-b7e9-fcc375cdab08","2020-12-27 17:21:20","photo","travel","positive",75
"super love","dd7069e3-d0ad-4599-b159-032267fd5008","2021-04-30 12:43:11","photo","public speaking","positive",75
"super love","1bbfe52f-37e2-4874-8422-161a60b331e1","2020-11-05 01:25:19","GIF","culture","positive",75
"super love","496645a7-64f7-4c56-94f5-a71671cb262e","2020-11-07 23:22:03","GIF","dogs","positive",75
"super love","d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139","2020-07-26 18:22:34","video","culture","positive",75
"super love","e6193423-0d30-4439-884a-ea22fea68522","2020-10-22 08:59:20","video","dogs","positive",75
"super love","09f5578e-6cf1-4e80-b102-7aae7b9d5d67","2020-08-13 18:54:30","GIF","studying","positive",75
"super love","05805658-8744-4cc4-825d-cbfed0ecea7c","2021-04-25 05:27:10","photo","technology","positive",75
"super love","9108109e-c521-4528-9d90-4c804cbb866d","2020-08-26 16:30:29","audio","veganism","positive",75
"super love","b27bfcfe-64df-499e-b60f-f93d2200c589","2021-06-01 06:06:26","video","soccer","positive",75
"super love","e5490118-90d5-4572-ab1c-1fbc87b8d9ca","2021-02-05 17:00:19","video","technology","positive",75
"super love","cebae43b-4f77-4689-86e0-66fb107d5eef","2021-04-10 19:00:14","GIF","culture","positive",75
"super love","5bf45fd3-6b4b-400c-a126-31b8576e1d70","2020-09-14 00:37:54","video","tennis","positive",75
"super love","bb9dcde7-55bb-4fb8-b349-caa58fb08823","2020-11-21 09:17:28","GIF","healthy eating","positive",75
"super love","781383dc-f5ff-4d62-87df-c3557f5eced9","2020-10-23 00:08:40","audio","technology","positive",75
"super love","c9ab41d2-5728-4d94-b16a-1e9b7af9b21d","2020-06-21 23:19:37","GIF","veganism","positive",75
"super love","5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","2020-10-05 12:10:23","video","studying","positive",75
"super love","44eab5ca-b4a4-46c4-977d-197a78551861","2020-10-13 20:43:39","audio","technology","positive",75
"super love","45752c15-a54c-4b0d-8fe3-f39c40f6c8d9","2021-03-08 14:01:35","photo","education","positive",75
"super love","afe1fed5-5639-45c7-89f8-ce9d1078c910","2020-08-26 20:40:19","audio","cooking","positive",75
"super love","f7b57d86-228b-4777-be51-dde8702f7b4c","2021-01-13 09:08:48","GIF","cooking","positive",75
"super love","a58c963f-1bec-4eee-b66f-60062a9dd96e","2020-12-10 20:14:14","video","dogs","positive",75
"super love","c892a472-bf81-4946-83c0-d3697ba65b95","2020-09-26 21:50:45","photo","soccer","positive",75
"super love","b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc","2021-04-16 14:06:32","audio","studying","positive",75
"super love","8caec934-9519-47de-8dd4-b6d65e279661","2020-10-30 16:40:22","audio","public speaking","positive",75
"super love","c136ae25-d882-4e2c-b515-5727ad2626a5","2021-03-07 09:39:09","photo","soccer","positive",75
"super love","0f1cb5c0-ac2a-4c8a-9fb9-115d60493247","2020-07-01 20:28:25","GIF","veganism","positive",75
"super love","34f73132-fff6-4f01-a5ec-4b4b66461fc7","2021-02-04 03:57:51","photo","fitness","positive",75
"super love","e1eb9e92-2e08-48b0-8be7-a2a98048aa08","2020-06-22 17:23:19","video","public speaking","positive",75
"super love","b014a42b-c469-4c26-b4aa-256f4d3d5072","2021-06-01 15:16:37","GIF","culture","positive",75
"super love","43da458b-66fe-4723-996c-57dcfad67edf","2020-07-04 11:42:37","GIF","food","positive",75
"super love","0e2169f4-b881-42d0-b99c-034b32f83504","2020-11-28 09:23:11","GIF","food","positive",75
"super love","7cace87f-53ff-40c0-99f5-abbc5b8f86d6","2021-05-30 22:39:06","GIF","cooking","positive",75
"super love","24f994fa-51d4-4e5e-bdac-79de67e7afbb","2020-08-30 23:49:25","video","food","positive",75
"super love","c24a56ff-256e-46eb-9936-a6284451fc61","2020-11-28 13:28:50","video","studying","positive",75
"super love","afe1fed5-5639-45c7-89f8-ce9d1078c910","2020-11-15 13:14:33","audio","cooking","positive",75
"super love","17e3a8c5-ecb6-445d-8b69-f8c202d08549","2021-03-30 20:34:07","audio","cooking","positive",75
"super love","31d142d9-4557-4613-bce5-cfe63cd0a3cf","2020-08-01 06:23:05","photo","soccer","positive",75
"super love","b07a2298-7c03-49b3-a0a6-c65333847598","2020-12-21 06:12:51","GIF","culture","positive",75
"super love","baadf2d9-ab5b-458d-a3cf-37c39a69be50","2020-07-30 16:20:38","GIF","technology","positive",75
"super love","a3e93c2d-7fb4-4881-994d-ee20ad564924","2021-05-21 07:44:01","video","public speaking","positive",75
"super love","503bd384-9733-4739-81f5-561b2328f6d8","2021-05-11 07:11:25","GIF","food","positive",75
"super love","86346263-02db-4020-a216-9e54f502f643","2020-07-23 21:23:45","GIF","travel","positive",75
"super love","3a106d1f-3942-49d4-9358-417f33d760c6","2020-09-30 14:38:42","photo","fitness","positive",75
"super love","b467bf5d-1bcd-4c52-a667-6b88269ad02a","2021-05-08 22:21:35","video","dogs","positive",75
"super love","3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b","2021-01-04 19:25:55","GIF","tennis","positive",75
"super love","f8119ef8-1f00-49e4-b468-86dd64042053","2021-04-13 17:14:54","photo","culture","positive",75
"super love","5444a751-c58b-456a-9fc9-1e4f292f2920","2020-06-21 16:37:17","GIF","cooking","positive",75
"super love","b8368fca-8fe3-4768-beed-5056cff63c23","2020-12-02 02:55:50","audio","technology","positive",75
"super love","70047f87-af62-4674-bf30-a03c9ee9db09","2021-05-23 18:11:12","video","food","positive",75
"super love","d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0","2021-04-01 01:30:19","audio","technology","positive",75
"super love","b2055111-9b7b-4a05-9f07-ac190a5391f0","2021-06-08 19:07:42","GIF","food","positive",75
"super love","217f4060-b378-4d79-992f-20502d407f7c","2021-03-31 15:34:41","photo","cooking","positive",75
"super love","5ecd7f9d-4184-4836-b1c5-f03e131ba0a7","2020-10-26 19:54:19","video","science","positive",75
"super love","a3e93c2d-7fb4-4881-994d-ee20ad564924","2021-03-24 09:04:50","video","public speaking","positive",75
"super love","a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","2021-06-06 19:43:26","video","food","positive",75
"super love","2c511a63-5eb5-422f-8483-c9fcf9a29b55","2020-07-23 04:14:59","GIF","technology","positive",75
"super love","674507f9-c555-4876-89c7-c06b6db561c0","2020-12-26 15:26:17","audio","animals","positive",75
"super love","64b9d086-2fd4-46d0-a19d-848572029de1","2020-10-21 20:46:35","audio","healthy eating","positive",75
"super love","c5e2d733-94b9-4259-85e8-6fb7a95a1887","2021-04-07 12:57:33","audio","tennis","positive",75
"super love","72167d71-578d-428f-af6d-5a8a92e677af","2021-03-08 03:16:13","photo","animals","positive",75
"super love","7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc","2020-07-06 23:47:43","video","cooking","positive",75
"super love","a6cace19-96eb-40b3-b6fb-2a1a4e444dde","2021-03-09 18:05:26","photo","cooking","positive",75
"super love","cebae43b-4f77-4689-86e0-66fb107d5eef","2020-10-16 16:50:45","GIF","culture","positive",75
"super love","c9b2829f-278c-4acd-a895-cf0bd337d36f","2020-10-26 08:59:23","video","fitness","positive",75
"super love","edc4a60a-b5ba-4178-b99e-9d34ed92599c","2020-07-22 18:49:16","audio","technology","positive",75
"super love","e4827a5c-c604-4aad-b7ed-b396b3601b74","2020-06-18 19:09:35","photo","education","positive",75
"super love","26a2a058-3806-42ef-b1e4-24c6b64f9bdb","2020-08-15 17:46:36","audio","healthy eating","positive",75
"super love","c2d6e707-f00e-4fa4-a193-eb36272f58df","2020-09-07 00:00:58","GIF","veganism","positive",75
"super love","c056339f-7bc9-487a-85eb-aa7c6da9e5fb","2020-08-31 16:22:23","video","veganism","positive",75
"super love","a8e72f75-bebc-42b4-a3c7-deb8a2412878","2021-05-15 08:59:34","audio","technology","positive",75
"super love","a7a7c909-15cb-4719-835b-cc9f835feb50","2020-11-01 03:37:25","GIF","animals","positive",75
"super love","5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528","2020-10-12 15:15:39","video","studying","positive",75
"super love","27e2cea3-b408-4e66-801b-29fdf7c03b05","2020-10-01 18:30:27","photo","travel","positive",75
"super love","e6b61eab-6879-4618-b189-476f27f02fdd","2021-02-17 03:41:45","audio","science","positive",75
"super love","b400ea0c-43f0-4307-a3b2-78e5784d69be","2020-07-25 13:09:58","audio","fitness","positive",75
"super love","02ba5af1-784a-44cc-ae3a-14833c4a2237","2020-08-02 21:00:23","video","healthy eating","positive",75
"super love","e61a1b04-17e4-4918-a637-ebfc59783ad0","2020-10-16 05:57:21","audio","fitness","positive",75
"super love","6c8d057d-756a-41dd-afef-bf73adffbdf4","2020-11-16 20:35:24","audio","food","positive",75
"super love","4b2d0fff-3b4f-43ca-a7df-c430479cb9ba","2021-02-03 21:22:12","video","soccer","positive",75
"super love","e4466189-0b96-4cc4-9d7d-d0f27b982548","2020-07-24 05:00:19","GIF","education","positive",75
"super love","dcaa5091-1246-4d3c-aed8-dcd8e1da69cc","2020-08-26 17:24:16","photo","science","positive",75
"super love","3fc1f583-ce7e-4cfe-b891-d16976953fda","2021-01-01 08:47:56","GIF","science","positive",75
"super love","c9ab41d2-5728-4d94-b16a-1e9b7af9b21d","2020-08-02 08:24:14","GIF","veganism","positive",75
"super love","9108109e-c521-4528-9d90-4c804cbb866d","2021-05-01 06:04:00","audio","veganism","positive",75
"super love","73a7ec8f-08e7-41c6-a995-51537ff8772a","2020-07-20 15:44:55","video","technology","positive",75
"super love","4b1c315b-84a8-400a-bb49-9fec7dc767d5","2020-12-19 07:39:21","audio","fitness","positive",75
"super love","3a7b85dd-717e-4460-8144-498fdbc9380c","2020-07-23 04:54:09","video","education","positive",75
"super love","e0c5ae74-b379-4d34-a7ae-824daea8d682","2020-07-20 20:13:42","audio","soccer","positive",75
"super love","b81f446e-be9b-4fff-8faf-7732c6306c75","2020-06-30 05:45:22","audio","cooking","positive",75
"super love","496645a7-64f7-4c56-94f5-a71671cb262e","2020-07-20 07:10:32","GIF","dogs","positive",75
"super love","6fc7f722-0a93-4420-8376-09d6536ecef8","2021-06-17 15:23:23","GIF","fitness","positive",75
"super love","bcd3702f-c27e-48ce-889b-63f765f498ef","2021-06-04 16:10:50","GIF","education","positive",75
"super love","00d0cdf9-5919-4102-bf84-ebde253c3cd2","2021-04-17 04:00:02","audio","healthy eating","positive",75
"super love","f24f469f-53f1-4901-b6c5-18827ae0a103","2020-10-15 16:25:18","photo","culture","positive",75
"super love","850fe90d-47d6-4eb7-b9c8-810afcb99ce9","2021-01-19 03:07:21","video","tennis","positive",75
"super love","42afb980-6f27-40d3-962e-bff8eada090f","2021-01-10 23:34:05","GIF","culture","positive",75
"super love","70047f87-af62-4674-bf30-a03c9ee9db09","2021-03-03 04:37:10","video","food","positive",75
"super love","ec69ad7c-c57b-4d10-ad0f-930ff10bf687","2020-09-28 16:27:52","video","science","positive",75
"super love","585c17a5-df96-4a6d-b144-a499e0469546","2021-04-11 17:16:00","GIF","healthy eating","positive",75
"super love","4426d1ae-cb98-45cf-8d1d-c176ef755293","2020-08-05 06:06:54","GIF","science","positive",75
"super love","1c77e474-0cc6-40ac-b48b-cbc511bffc77","2020-12-09 08:55:49","video","healthy eating","positive",75
"super love","01aff5ec-2aa8-412e-99ec-526f0f9a6d5e","2021-06-10 22:10:52","video","fitness","positive",75
"super love","c9b2829f-278c-4acd-a895-cf0bd337d36f","2020-08-29 00:18:46","video","fitness","positive",75
"super love","cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99","2021-03-07 13:22:08","photo","animals","positive",75
"super love","845fe8d4-bffc-485f-ae96-fd8fe9ea013d","2021-05-12 23:19:53","audio","education","positive",75
"super love","e3bb5693-091c-47de-b4b7-78e28b5fbb98","2020-12-17 01:25:58","photo","education","positive",75
"super love","8d32243c-2dd1-4128-bde1-d643207e582c","2021-03-16 17:01:35","photo","studying","positive",75
"super love","7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f","2021-04-07 11:54:30","audio","animals","positive",75
"super love","87958932-6baf-4339-b01b-6112d9b180ed","2021-05-15 08:36:06","audio","culture","positive",75
"super love","c2fbcf27-369b-4385-925a-ca2eca1403c1","2020-12-11 07:27:20","audio","culture","positive",75
"super love","229d5bad-c1e4-439c-8978-0efdcdfea4d1","2020-06-18 13:46:03","audio","food","positive",75
"super love","7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc","2021-04-24 01:34:18","video","cooking","positive",75
"super love","8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69","2020-09-20 08:32:27","photo","science","positive",75
"super love","4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf","2021-03-25 16:40:09","photo","animals","positive",75
"super love","2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7","2020-06-27 02:17:42","photo","animals","positive",75
"super love","985f4b4f-de40-4a4e-a090-01e100be42e9","2020-07-01 13:19:08","GIF","travel","positive",75
"super love","4304a382-1527-4e7d-af7b-691d976f9ad4","2020-06-24 12:56:36","video","tennis","positive",75
"super love","217f4060-b378-4d79-992f-20502d407f7c","2020-12-08 09:16:50","photo","cooking","positive",75
"super love","19f998c4-270b-489d-bea6-ae161d301923","2020-10-26 14:10:47","GIF","travel","positive",75
"super love","1c6be4a3-85ae-48da-81ff-44262690af51","2021-01-31 03:47:53","audio","education","positive",75
"super love","a3e93c2d-7fb4-4881-994d-ee20ad564924","2020-06-28 22:11:39","video","public speaking","positive",75
"super love","cebae43b-4f77-4689-86e0-66fb107d5eef","2020-06-22 09:36:12","GIF","culture","positive",75
"super love","3ea56656-03ef-4199-b253-b5241ee21eb7","2021-03-19 12:51:43","audio","veganism","positive",75
"super love","2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7","2021-04-16 16:12:38","photo","animals","positive",75
"super love","02ba5af1-784a-44cc-ae3a-14833c4a2237","2020-07-04 22:42:00","video","healthy eating","positive",75
"super love","12a7140a-6fe7-41e2-b2b4-75d913fcca1e","2020-10-12 18:45:41","GIF","studying","positive",75
"super love","56a3156c-41e0-4b35-8e6d-947961b3af5b","2020-09-12 15:31:15","photo","fitness","positive",75
"super love","2019333d-2b9c-4a22-904c-d1f1aa9c68bb","2021-02-07 13:24:55","GIF","food","positive",75
"super love","9c542f56-b0ec-4df1-b95e-f56e1c467813","2021-01-04 05:17:09","audio","food","positive",75
"super love","e6b61eab-6879-4618-b189-476f27f02fdd","2020-11-02 04:34:36","audio","science","positive",75
"super love","6d6cf6a3-4187-44ec-af28-91c99b584bcf","2020-10-17 18:29:25","video","veganism","positive",75
"super love","d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139","2020-07-15 15:21:44","video","culture","positive",75
"super love","b6c24086-becf-4615-801e-c3c298a8d4e2","2020-08-17 03:37:28","photo","travel","positive",75
"super love","36bd1711-92f6-4240-8ac5-21df845abe86","2020-09-26 23:13:55","GIF","technology","positive",75
"super love","5118e9c5-1377-4cc5-a486-65b35b7b7b76","2020-10-25 02:39:21","GIF","science","positive",75
"super love","54e29395-9eba-4945-abee-cad58cbab090","2021-01-05 22:29:09","video","science","positive",75
"super love","73ef953a-5bda-4532-bcd5-85a2cb61b803","2021-01-09 16:59:44","photo","studying","positive",75
"super love","b6f447e5-0a89-468a-8ad2-fd45676170d5","2020-09-30 05:20:09","photo","veganism","positive",75
"super love","9a2c328f-16aa-490c-8ca2-c7deaa90db3f","2020-12-12 07:59:07","photo","culture","positive",75
"super love","e611ee64-7ada-428d-aa37-94c8c0782a91","2020-09-28 23:44:17","GIF","cooking","positive",75
"super love","6ccf94b4-f549-4d17-a1d0-3bf7656bce81","2020-11-29 12:20:40","video","animals","positive",75
"super love","8b08e78c-4798-463a-b868-a0dc9fde777f","2020-12-11 19:45:25","GIF","public speaking","positive",75
"super love","5b379d75-649b-426f-b420-4e0b6e4a0e3d","2020-10-16 05:37:38","video","soccer","positive",75
"super love","4b2d0fff-3b4f-43ca-a7df-c430479cb9ba","2021-03-18 03:31:03","video","soccer","positive",75
"super love","7f7d20ca-fedf-48e6-8364-dbb8adeb4223","2020-08-27 04:30:08","photo","animals","positive",75
"super love","baa2db00-81ba-4c34-b17d-dd950bfa133b","2021-06-12 22:03:54","GIF","soccer","positive",75
"super love","fd0a3090-6b89-4c4e-9192-1aa4db213a3e","2021-04-23 08:37:41","GIF","cooking","positive",75
"super love","b38723f3-878c-4308-b173-14f03639d9b8","2020-09-26 01:49:54","video","travel","positive",75
"super love","e61a1b04-17e4-4918-a637-ebfc59783ad0","2020-07-19 05:18:28","audio","fitness","positive",75
"super love","292051b5-b835-4a60-962a-bddf10da82bd","2020-10-29 02:13:56","photo","technology","positive",75
"super love","a059c110-6fab-4a4f-9482-eaf2c269911e","2020-10-04 23:45:21","GIF","food","positive",75
"super love","362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8","2020-10-21 21:24:36","GIF","technology","positive",75
"super love","3529c44b-d0f4-4bd2-b6eb-be97d2f7623f","2021-01-05 20:44:14","photo","studying","positive",75
"super love","9c8be342-6cff-4d80-bf94-fd0fd8ccd845","2021-06-05 19:24:09","video","dogs","positive",75
"super love","64b9d086-2fd4-46d0-a19d-848572029de1","2021-04-01 04:31:09","audio","healthy eating","positive",75
"super love","19f998c4-270b-489d-bea6-ae161d301923","2020-09-12 11:31:32","GIF","travel","positive",75
"super love","b56a9e24-d0f2-4599-b893-c2889a15e1d6","2021-04-20 12:13:54","video","veganism","positive",75
"super love","a059c110-6fab-4a4f-9482-eaf2c269911e","2021-05-11 16:08:55","GIF","food","positive",75
"super love","de61a447-bbf0-477e-9743-71031d59bbf8","2021-06-06 15:49:36","GIF","studying","positive",75
"super love","d03efe68-5986-48c4-8767-93b8f5881004","2020-08-18 20:29:47","GIF","animals","positive",75
"super love","229d5bad-c1e4-439c-8978-0efdcdfea4d1","2020-08-20 18:33:28","audio","food","positive",75
